rid,name,area,address,phone no.,opening hours
859,坪林老街,新北,新北市坪林區坪林街,02-26657251,全年開放(依店家營業時間為主)
860,虎寮潭吊橋,新北,新北市坪林區虎寮潭,02-26657251,全年開放
861,虎寮潭,新北,新北市坪林區虎寮潭,02-26656549,全年開放
862,粗坑口登山步道,新北,224新北市瑞芳區粗坑口路16號,02-24972250,全年開放
863,南山寺,新北,新北市坪林區漁光里樟空子5號,02-26656697,07:00–18:00
864,獅公髻尾山,新北,新北市坪林區漁光里,02-26657251,全年開放
865,粗石斛吊橋,新北,新北市坪林區粗石斛吊橋,02-26657251,全年開放
866,虎寮潭渡假休閒山莊,新北,新北市坪林區虎寮潭畔16號,02-26656549,02-26656871
867,保福宮,新北,新北市永和區仁愛路202巷11號,02-29227524,05:00–21:00
868,中興街(韓國街),新北,新北市永和區中興街,02-29282828,全年開放(以各店家營業時間為主)
869,綠寶石河濱公園,新北,新北市永和區綠寶石河濱公園,02-89699596,全年開放
870,永和仁愛公園,新北,新北市永和區仁愛路244-1號,02-29282828,全年開放
871,圓通禪寺,新北,新北市中和區圓通路367巷64號,02-22472350,05:00-17:30
872,貢噶精舍,新北,新北市中和區中和路378巷16號,02-29253747,來電詢問
873,南山放生寺,新北,新北市中和區忠孝街108號,02-29421997,08:00~17:00
874,金山禪寺,新北,新北市中和區景新街467巷50弄18號,02-29421358,05:00~21:00
875,白馬寺,新北,新北市中和區興南路三段40巷26號,02-29426228,09:00~17:00
876,南山觀音寺,新北,新北市中和區興南路二段399巷140-1號,02-29428123,05:00~19:00
877,中和紫竹寺,新北,新北市中和區興南路三段91巷55號,02-29460002,06:00~17:00
878,中和廣濟宮,新北,新北市中和區中和路95號,02-22499862,05:30~22:00
879,中和福和宮,新北,新北市中和區廣福路112號,02-22495338,05:30~22:00
880,中和霹靂宮,新北,新北市中和區永和路514號,02-22220989,07:00~18:00
881,中和竟南宮,新北,新北市中和區興南路二段399巷136號,02-29413926,05:00~19:00
882,中和樂天宮,新北,新北市中和區中興街263巷38號,02-22475535,06:00~16:30
883,中和無極宮,新北,新北市中和區興南路三段40巷12號,02-29410011,09:00~16:00
884,中和三介廟,新北,新北市中和區景新街467巷50弄20號,02-29413138,06:00~22:00
885,中和東德宮,新北,新北市中和區新生街112巷20號,02-22215716,06:30~21:30
886,中和碧河宮,新北,新北市中和區連城路249巷2號1樓,02-22490677,05：30~21：30
887,力行福德宮,新北,新北市中和區圓通路162巷2號,02-22484646,07:00~22:00
888,海山宮,新北,新北市中和區員山路327巷42號,02-22217969,07:00~22:00
889,中和保慶宮,新北,新北市中和區保平路326巷28號,02-22486685,07:00~21:00
890,中興福德宮,新北,新北市中和區中興街126-1號,02-22492788,07:00~18:00
891,中和北聖宮,新北,新北市中和區板南路123-1號,02-22474798,06:00~22:00
892,中和慈安宮,新北,新北市中和區員山路611巷11弄4號,02-22226965,08:00 - 18:00
893,中和道行宮,新北,新北市中和區華安街17巷2號邊,02-29612495,06:00~22:00
894,中和慈雲寺,新北,新北市中和區圓通路369巷66號,02-22473525,08:00 - 18:00
895,八二三紀念公園(中和公園),新北,新北市中和區中安街、安樂路、安平路及永貞路間,02-22482688,全年開放
896,復興公園,新北,新北市中和區復興路280巷，客家文化會館後方,02-22482688,全年開放
897,民享公有零售市場,新北,新北市中和區民享街37號,02-22482688,上午6點至下午7點，每週一休市
898,華新街(緬甸街),新北,新北市中和區華新街,02-22482688,06:00–20:00(以各店家營業時間)
899,外南勢角山,新北,新北市中和區南山路236巷內社區停車場(此為登山口處),02-29425277,全年開放
900,筆架山,新北,新北市石碇區筆架山,02-26631080,全年開放
901,湧蓮寺,新北,新北市蘆洲區得勝街96號,02-22818642,05:00-23:00
902,保和宮,新北,新北市蘆洲區成功路182號,02-22812536,06:00-21:30
903,保佑宮,新北,新北市蘆洲區保佑里8鄰中正路192巷8號,02-22837158,06:00-21:00
904,九芎公廟(九芎廟),新北,新北市蘆洲區九芎街與和平街121巷交叉口,02-22811484,全年開放
905,文武大眾爺廟,新北,新北市蘆洲區成功路3鄰156之1號,02-22859290,05:00-22:00
906,蘆洲清海宮,新北,新北市蘆洲區水河里12鄰民族路422巷82弄9號,02-22855020,07:00-21:00
907,蘆洲護天宮,新北,新北市蘆洲區復興里4鄰復興路227巷26號,02-22829437,6:00-21:30
908,忠義廟,新北,新北市蘆洲區忠義里長安街106號,02-22887979,06:00-22:00
909,蘆洲慈惠堂,新北,新北市蘆洲區正義里7鄰中原路18號,02-22811231,5:00-21:00
910,淡水河堤生態區,新北,新北市蘆洲區堤後路,02-89699596,全年開放
911,蘆洲廟口夜市(得勝街夜市),新北,新北市蘆洲區得勝街與成功路交界,02-22811484,15:00-24:00
912,成功國小農村文物展示中心,新北,新北市蘆洲區長安街311號,02-22858998,請來電至成功國小洽詢開放時間
913,林建生紀念圖書館,新北,新北市蘆洲區三民路178號,02-22855157,02-22855188
914,紫禁城博物館,新北,新北市蘆洲區得勝街30號之1,02-82827504,"週二-週日:10:00-15:30,平日(週二至週五)須預約參觀(限30人以上)；週六至週日不需預約"
915,二重環狀自行車道,新北,新北市蘆洲區疏洪道,02-89699596,全年開放
916,五股濕地教育中心(生態園區),新北,新北市蘆洲區二重疏洪道內成蘆橋下旁,02-89699596,全年開放
917,瑠公圳引水石硿(現已不開放),新北,新北市新店區新店路65號(附近),02-29112281,目前不對外開放
918,山佳車站,新北,新北市樹林區中山路3段108號,02-26808874,06:00~24:00
919,新店獅仔頭山隘勇線,新北,新北市新店區獅仔頭山,02-29112281,全年開放
920,海山神社殘蹟,新北,新北市中和區員山路455巷員山公園內,02-22482688,06:00-20:00
921,中和瑞穗配水池,新北,新北市中和區莒光路自強公園,02-22482688,全年開放
922,金瓜石神社(黃金神社),新北,新北市瑞芳區金瓜石金光路8號(黃金博物館園區),02-24962800,全年開放
923,新店臺北菸廠鍋爐間及煙囪,新北,新北市新店區安康路二段235號,02-89535332,目前不對外開放
924,八番坑,新北,新北市瑞芳區輕便路,02-24972250,不開放參觀(僅供學術及研究單位申請)
925,翁山英故居(九份茶坊),新北,新北市瑞芳區九份基山街142號,02-24969056,10:30 - 21:00(依實際情況為準)
926,新店區屈尺道碣,新北,新北市新店區直潭段灣潭小段8-25地號,02-29112281,全年開放
927,旗竿湖教育農場,新北,新北市五股區御史路166-1號,02-22932167,10:30~21:00(5月~9月每周一公休、10月~4月每周一、二公休)
928,準園休閒農場,新北,新北市五股區新五路二段70號,02-22922466,09:30~17:00(每逢週一休園)
929,疏洪生態公園,新北,新北市五股區成蘆大橋下,02-89699596,全年開放
930,旗竿湖,新北,新北市五股區御史路,02-22916051,全年開放
931,反經石,新北,新北市三芝區巴拉卡公路,02-26362111 ,全年開放
932,五股集福宮福德爺,新北,新北市五股區成德里天乙路14號,02-82951212,6:00 - 21:00
933,五股助順將軍廟,新北,新北市五股區福德里登林路108號,02-22925016,6:00 - 21:00
934,五股龍鳳巖,新北,新北市五股區民義路一段107巷23號,02-22913964,5:00-19:00
935,德林寺,新北,新北市三重區三和路三段85號,02-29725706,07:00-20:30
936,太璞宮,新北,新北市三重區中正北路317巷1號,02-29719675,06:00~17:00
937,重陽橋光雕,新北,新北市三重區重陽橋,02-29603456,全年開放
938,義天宮,新北,新北市三重區車路頭街150號,02-22865296,02-22868146
939,新北市立圖書館三重分館,新北,新北市三重區自強路一段158號,02-29814887,星期一和星期日08:30~17:00、星期二至星期六08:30~21:00　每月最後一個週四、國定假日休館
940,興榖國小鄉土文物館,新北,新北市三重區五谷王北街46號,02-29990725,目前只開放團體預約參觀，例假日不開放
941,碧華寺,新北,新北市三重區碧華街236號,02-28573300,全年開放
942,碧華布街(三重布莊博物園區),新北,新北市三重區碧華街,02-29821108,全年開放，以店家時間為準
943,三和夜市,新北,新北市三重區中央北路,02-29862345,17:00~24:00(以店家營業時間為準)
944,萬善同,新北,新北市三重區新莊堤外道路,02-29862345,全年開放
945,新北大都會公園(二重疏洪道河濱公園),新北,新北市三重區疏洪東路一段859號,02-89699596,全年開放
946,先嗇宮,新北,新北市三重區五谷王北街77號,02-29952345,06:00-21:00
947,文山社,新北,新北市三重區自強路五段29號,02-29822460,平日08:30-22:00，週六週日09:00-20:00
948,親水廣場,新北,新北市三重區疏洪十二路,02-89699596,全年開放
949,三重社教館,新北,新北市三重區集美街60號,02-29777005,依活動時間
950,義塚大墓公,新北,新北市土城區忠義路61號,02-22676225,全年開放
951,媽祖田,新北,新北市土城區媽祖田,02-22732000,全日開放
952,土城第一市民農園,新北,新北市土城區和平路50號,02-82615200,全年開放
953,土城第二市民農園,新北,新北市土城區和平路115號,02-82615200,全年開放
954,土城第三市民農園,新北,新北市土城區忠義路55巷64-5號,02-82615200,全年開放
955,土城廣承岩寺,新北,新北市土城區金城路一段78號,02-22603482,06:00~17:00
956,土城善息寺,新北,新北市土城區龍泉路91號,02-22680546,全年開放
957,石門風力發電站(風車公園),新北,新北市石門區乾華里小坑12號,02-26381721,4至10月06：00-18：00；11月至翌年3月07：00-17：00
958,新十八王公廟,新北,新北市石門區茂林村坪林52號,02-26382453,全年開放(依廟方時間為主AM5:00~PM11:00)
959,麟山鼻自行車道,新北,新北市石門區麟山鼻(2號省道23公里處),02-86355100,全年開放
960,富貴角燈塔,新北,新北市石門區富貴角燈塔,02-86355100,全年開放
961,牛角坑生態休閒農莊,新北,新北市三峽區竹崙里牛角坑路14號,02-26681201,10:00~17:30 (需預約，週末開放)
962,富貴角公園,新北,新北市石門區富貴角公園,02-86355100,全年開放
963,阿里磅生態農場,新北,新北市石門區阿里磅路84號,02-26382745,09:00 - 17:00
964,三峽拱橋,新北,新北市三峽區,02-26711017,全年開放
965,富基漁港,新北,新北市石門區楓林路27號,02-28058476,全年開放
966,石門婚紗廣場,新北,新北市石門區尖鹿里臺2線24公里處(2號省道24.3公里處),02-26381721,全年開放
967,三峽興隆宮媽祖廟,新北,新北市三峽區民權街50號,02-26715643,08:00~22:00
968,跳石海岸,新北,新北市金山區北部濱海公路,02-24985965,全年開放
969,尖山湖紀念碑,新北,新北市石門區尖山湖紀念碑,02-26381721,全年開放
970,石門風箏公園,新北,新北市石門區老梅社區老梅溪旁,02-26381721,全年開放
971,老梅石槽,新北,新北市石門區下員坑,02-26381721,全年開放
972,小梅街道,新北,新北市石門區老梅社區,02-26381721,全年開放
973,聖明宮千年雀榕,新北,新北市石門區山溪里大溪墘9之3號,02-26381721,全年開放
974,石門代天府聖明宮,新北,新北市石門區山溪里8鄰大溪墘9-3號,02-26383216,週一 ~ 週日 8:00 - 17:30
975,青山瀑布,新北,新北市石門區尖山湖,02-26381721,全年開放
976,阿里磅瀑布,新北,新北市石門區阿里磅溪(石門區公所),02-26381721,全年開放
977,石門金剛宮(四面佛)文物館,新北,新北市石門區富基村崁仔腳 41-3號,02-26382076,週一至週日8:00-17:00
978,臺電核一廠(金山核能發電廠),新北,新北市石門區小坑12號,02-26381721,不開放入內參觀
979,北海高爾夫球場,新北,新北市石門區草里村草埔尾5號,02-26382930,請先電話預約
980,草里漁港,新北,新北市石門區草里里淡金公路旁,02-28058476,全年開放
981,石門情人廟,新北,新北市石門區富基里楓林路42號,02-26380741,早上8：00-下午5：00
982,佛光山石門北海道場,新北,新北市石門區內石門靈山路106號,02-26382885,07:00-16:30
983,滬尾礮臺(新北市立淡水古蹟博物館),新北,新北市淡水區中正路一段6巷34號,02-26295390,週一至週五 9:30—17:00、週六至週日 9:30—18:00；【公休日】每月第一個星期一（若適逢國定假日照常開放，隔日休館）、農曆除夕、年初一、政府公告之天然災害停止上班日，其他必要之休館日將另行公告。
984,淡水龍山寺,新北,新北市淡水區清文里中山路95巷22號,02-26214866,05:00~20:00
985,三芝三板橋,新北,新北市三芝區北新路(往上走),02-26362111,全年開放
986,圓山草堂,新北,新北市三芝區橫山里大坑1-2號,02-26361011,09:00-18:00(用餐須預約)
987,後厝漁港,新北,新北市三芝區錫板里淡金公路,02-26362111,全年開放
988,淡水福佑宮,新北,新北市淡水區民安里中正路200號,02-26211731,07:00~21:00
989,馬偕墓園,新北,新北市淡水區真理街26號,02-26203850,AM 9：00~PM 4：00
990,淡水外僑墓園,新北,新北市淡水區真理街26號,02-26203850,9:00~16:00
991,淡水禮拜堂,新北,新北市淡水區馬偕街8號,02-26214043,不開放入內參觀
992,福成宮媽祖廟,新北,新北市三芝區中山路一段38號,02-26362076,5:00~21:30
993,滬尾馬偕醫館,新北,新北市淡水區馬偕街6號,02-26292515,"週一-週五 採預約制、週六-周日11:00-17:00 
(國定假日開放時間以淡水滬尾偕醫館官方網站為準)"
994,李天祿布袋戲文物館,新北,新北市三芝區芝柏路26號,02-26369174,02-86353917
995,淡水文化園區-殼牌倉庫,新北,新北市淡水區鼻頭街22號,02-26221928,週二至週日(9:00~17:30)(逢週一休館．免費參觀)
996,淡水海關碼頭園區,新北,新北市淡水區中正路259號,02-26231001,09:30–19:30、週一公休
997,淡水氣候觀測所,新北,新北市淡水區中正東路42巷6號,02-26221020,全年開放(內部不開放參觀)
998,關渡媽祖石,新北,新北市淡水區自強路33號,02-26221020,全年開放
999,公司田溪橋,新北,新北市淡水區中山北三段12號,02-26221020,全年開放
1000,滬尾水道,新北,新北市淡水區水源街二段346巷5號,02-26221020,不開放入內參觀
1001,多田榮吉故居,新北,新北市淡水區馬偕街19號,02-26282865,"週一至週五 9:30—17:00、週六至週日 9:30—18:00；【休館時間】
每月第一個星期一、農曆除夕、年初一、政府公告之天然災害停止上班日，其他必要之休館日將另行公告。"
